Order_ID,Ship_Mode,Ship_Date,Ship_id
50054,REGULAR AIR,2010-09-08,4428
50370,EXPRESS AIR,2012-11-07,4429
51009,REGULAR AIR,2011-11-07,4430
55200,REGULAR AIR,2010-08-30,4431
55808,DELIVERY TRUCK,2011-02-16,4432
55808,REGULAR AIR,2011-02-16,4433
55937,REGULAR AIR,2009-01-28,4434
55937,DELIVERY TRUCK,2009-01-28,4435
56161,EXPRESS AIR,2012-04-16,4436
57477,REGULAR AIR,2010-09-28,4437
57477,REGULAR AIR,2010-09-27,4438
59044,REGULAR AIR,2011-07-22,4439
59204,REGULAR AIR,2012-03-01,4440
59969,REGULAR AIR,2012-01-13,4441
59969,REGULAR AIR,2012-01-12,4442
166,EXPRESS AIR,2011-09-13,4443
197,REGULAR AIR,2011-04-08,4444
231,REGULAR AIR,2009-09-30,4445
487,REGULAR AIR,2012-08-18,4446
710,REGULAR AIR,2010-01-05,4447
710,REGULAR AIR,2010-01-03,4448
710,DELIVERY TRUCK,2010-01-05,4449
801,REGULAR AIR,2012-02-20,4450
870,REGULAR AIR,2010-06-19,4451
1253,REGULAR AIR,2010-01-25,4452
1542,REGULAR AIR,2010-09-16,4453
2497,REGULAR AIR,2012-08-28,4454
2630,REGULAR AIR,2012-10-23,4455
2657,DELIVERY TRUCK,2011-10-18,4456
2657,REGULAR AIR,2011-10-17,4457
2688,REGULAR AIR,2012-01-24,4458
2688,REGULAR AIR,2012-01-25,4459
2816,REGULAR AIR,2009-09-20,4460
2818,REGULAR AIR,2009-12-13,4461
2818,REGULAR AIR,2009-12-12,4462
3040,EXPRESS AIR,2010-04-12,4463
3108,REGULAR AIR,2010-08-05,4464
3459,EXPRESS AIR,2009-07-29,4465
3488,DELIVERY TRUCK,2011-01-10,4466
3488,REGULAR AIR,2011-01-08,4467
3492,REGULAR AIR,2009-11-28,4468
3492,DELIVERY TRUCK,2009-11-23,4469
3492,REGULAR AIR,2009-11-23,4470
3553,REGULAR AIR,2009-05-18,4471
3622,REGULAR AIR,2011-12-01,4472
3810,REGULAR AIR,2012-09-18,4473
3810,EXPRESS AIR,2012-09-18,4474
4451,REGULAR AIR,2009-09-30,4475
4516,REGULAR AIR,2009-03-29,4476
4578,REGULAR AIR,2012-09-17,4477
4578,REGULAR AIR,2012-09-19,4478
4611,DELIVERY TRUCK,2010-01-09,4479
5281,DELIVERY TRUCK,2011-11-02,4480
5281,REGULAR AIR,2011-11-02,4481
5635,REGULAR AIR,2012-08-17,4482
5696,REGULAR AIR,2011-05-05,4483
5921,EXPRESS AIR,2009-04-13,4484
6241,EXPRESS AIR,2010-01-03,4485
6241,REGULAR AIR,2010-01-02,4486
6406,REGULAR AIR,2009-08-16,4487
6625,DELIVERY TRUCK,2010-08-17,4488
6854,EXPRESS AIR,2009-01-08,4489
7335,REGULAR AIR,2010-06-03,4490
7457,REGULAR AIR,2010-10-03,4491
7457,REGULAR AIR,2010-10-02,4492
7653,REGULAR AIR,2012-03-01,4493
7783,REGULAR AIR,2012-01-13,4494
7905,DELIVERY TRUCK,2009-06-07,4495
8064,DELIVERY TRUCK,2011-05-13,4496
8130,REGULAR AIR,2012-05-15,4497
8294,REGULAR AIR,2012-06-21,4498
8384,DELIVERY TRUCK,2010-05-06,4499
8580,REGULAR AIR,2011-03-22,4500
8580,REGULAR AIR,2011-03-23,4501
8646,REGULAR AIR,2009-04-11,4502
8646,DELIVERY TRUCK,2009-04-11,4503
8646,EXPRESS AIR,2009-04-11,4504
8646,DELIVERY TRUCK,2009-04-10,4505
8993,EXPRESS AIR,2011-05-30,4506
8996,REGULAR AIR,2011-06-06,4507
8998,REGULAR AIR,2010-01-07,4508
8998,REGULAR AIR,2010-01-05,4509
8998,REGULAR AIR,2010-01-08,4510
9124,REGULAR AIR,2011-10-16,4511
9124,REGULAR AIR,2011-10-21,4512
9152,REGULAR AIR,2010-08-20,4513
9312,DELIVERY TRUCK,2012-05-19,4514
9700,REGULAR AIR,2011-08-09,4515
9826,REGULAR AIR,2012-03-24,4516
9954,DELIVERY TRUCK,2009-06-20,4517
9954,REGULAR AIR,2009-06-21,4518
10081,REGULAR AIR,2010-08-08,4519
10272,REGULAR AIR,2009-01-19,4520
10272,REGULAR AIR,2009-01-17,4521
10530,REGULAR AIR,2009-01-29,4522
11270,EXPRESS AIR,2011-07-01,4523
11431,REGULAR AIR,2012-08-03,4524
11431,REGULAR AIR,2012-08-02,4525
11815,REGULAR AIR,2011-09-14,4526
12097,REGULAR AIR,2010-11-11,4527
12097,EXPRESS AIR,2010-11-09,4528
12196,REGULAR AIR,2010-06-03,4529
12196,REGULAR AIR,2010-06-02,4530
12451,DELIVERY TRUCK,2010-04-21,4531
12451,EXPRESS AIR,2010-04-21,4532
12483,REGULAR AIR,2010-08-04,4533
12483,DELIVERY TRUCK,2010-08-06,4534
12483,REGULAR AIR,2010-08-05,4535
12867,EXPRESS AIR,2011-03-11,4536
12903,REGULAR AIR,2009-09-27,4537
13540,REGULAR AIR,2010-05-23,4538
13762,REGULAR AIR,2010-06-24,4539
13762,REGULAR AIR,2010-06-23,4540
14336,EXPRESS AIR,2009-11-19,4541
14400,REGULAR AIR,2009-02-05,4542
14400,DELIVERY TRUCK,2009-02-05,4543
14500,REGULAR AIR,2011-06-26,4544
14500,REGULAR AIR,2011-06-25,4545
14534,REGULAR AIR,2010-07-18,4546
14884,REGULAR AIR,2011-09-29,4547
15075,REGULAR AIR,2009-10-04,4548
15075,REGULAR AIR,2009-10-06,4549
15234,REGULAR AIR,2010-03-13,4550
15234,EXPRESS AIR,2010-03-13,4551
15270,REGULAR AIR,2009-02-02,4552
15296,REGULAR AIR,2012-08-09,4553
15335,REGULAR AIR,2010-09-19,4554
15712,DELIVERY TRUCK,2012-12-06,4555
15906,DELIVERY TRUCK,2010-09-29,4556
16005,REGULAR AIR,2012-12-26,4557
16225,REGULAR AIR,2009-05-30,4558
16262,EXPRESS AIR,2011-01-08,4559
16321,REGULAR AIR,2009-10-03,4560
16679,DELIVERY TRUCK,2009-11-13,4561
16775,REGULAR AIR,2012-11-26,4562
16834,REGULAR AIR,2010-10-25,4563
16837,DELIVERY TRUCK,2011-01-22,4564
16866,REGULAR AIR,2012-02-07,4565
17058,REGULAR AIR,2011-01-02,4566
17508,EXPRESS AIR,2012-06-29,4567
18592,REGULAR AIR,2012-10-01,4568
18757,EXPRESS AIR,2012-05-29,4569
18851,EXPRESS AIR,2012-12-17,4570
18853,REGULAR AIR,2010-01-19,4571
18884,DELIVERY TRUCK,2011-06-25,4572
18884,REGULAR AIR,2011-06-26,4573
19300,REGULAR AIR,2009-12-17,4574
19361,REGULAR AIR,2012-10-02,4575
19361,REGULAR AIR,2012-09-30,4576
19557,REGULAR AIR,2011-11-03,4577
19557,REGULAR AIR,2011-10-30,4578
19586,REGULAR AIR,2012-11-03,4579
19718,REGULAR AIR,2012-06-29,4580
19744,REGULAR AIR,2010-03-16,4581
20069,REGULAR AIR,2009-09-28,4582
20103,REGULAR AIR,2010-02-12,4583
20103,EXPRESS AIR,2010-02-13,4584
20135,REGULAR AIR,2009-06-30,4585
20135,DELIVERY TRUCK,2009-07-02,4586
20166,REGULAR AIR,2009-03-08,4587
20192,REGULAR AIR,2010-10-13,4588
20229,REGULAR AIR,2009-11-06,4589
20966,REGULAR AIR,2010-09-22,4590
20966,REGULAR AIR,2010-09-25,4591
21063,REGULAR AIR,2011-04-19,4592
21063,DELIVERY TRUCK,2011-04-15,4593
21412,REGULAR AIR,2011-07-15,4594
21412,REGULAR AIR,2011-07-14,4595
21442,DELIVERY TRUCK,2010-01-01,4596
21442,REGULAR AIR,2010-01-01,4597
21444,REGULAR AIR,2011-04-16,4598
21861,REGULAR AIR,2009-08-20,4599
21956,REGULAR AIR,2011-02-03,4600
22051,REGULAR AIR,2012-01-01,4601
22085,REGULAR AIR,2012-03-11,4602
22085,REGULAR AIR,2012-03-09,4603
22086,DELIVERY TRUCK,2011-12-16,4604
22118,REGULAR AIR,2009-01-18,4605
22304,REGULAR AIR,2011-11-29,4606
22919,REGULAR AIR,2009-07-18,4607
23041,REGULAR AIR,2010-07-27,4608
23041,REGULAR AIR,2010-07-22,4609
23041,DELIVERY TRUCK,2010-07-27,4610
23232,EXPRESS AIR,2010-04-17,4611
23232,REGULAR AIR,2010-04-17,4612
23232,REGULAR AIR,2010-04-16,4613
23270,DELIVERY TRUCK,2011-03-17,4614
23270,EXPRESS AIR,2011-03-18,4615
23618,REGULAR AIR,2012-11-29,4616
24033,DELIVERY TRUCK,2011-01-04,4617
24066,DELIVERY TRUCK,2012-04-15,4618
24162,REGULAR AIR,2009-08-24,4619
24162,DELIVERY TRUCK,2009-08-23,4620
24384,REGULAR AIR,2011-03-28,4621
24448,DELIVERY TRUCK,2012-02-08,4622
24452,REGULAR AIR,2009-05-07,4623
24544,EXPRESS AIR,2009-01-27,4624
24544,DELIVERY TRUCK,2009-01-27,4625
24544,REGULAR AIR,2009-01-27,4626
24865,REGULAR AIR,2012-03-20,4627
24902,REGULAR AIR,2010-05-28,4628
25348,REGULAR AIR,2012-05-11,4629
25350,REGULAR AIR,2010-12-05,4630
25541,REGULAR AIR,2009-01-15,4631
25601,REGULAR AIR,2009-01-06,4632
25828,REGULAR AIR,2010-11-25,4633
26176,REGULAR AIR,2011-11-21,4634
26176,REGULAR AIR,2011-11-20,4635
26337,REGULAR AIR,2009-11-10,4636
26503,REGULAR AIR,2011-04-23,4637
26503,REGULAR AIR,2011-04-22,4638
26657,REGULAR AIR,2012-10-01,4639
26787,EXPRESS AIR,2011-09-21,4640
26919,REGULAR AIR,2012-12-12,4641
26945,REGULAR AIR,2009-02-05,4642
27364,REGULAR AIR,2011-05-22,4643
27460,REGULAR AIR,2009-05-13,4644
27460,REGULAR AIR,2009-05-14,4645
27717,REGULAR AIR,2011-10-29,4646
27936,REGULAR AIR,2011-07-09,4647
28228,REGULAR AIR,2012-07-12,4648
28259,REGULAR AIR,2009-11-06,4649
28419,EXPRESS AIR,2009-11-04,4650
28614,REGULAR AIR,2009-10-21,4651
28741,REGULAR AIR,2011-03-01,4652
28769,REGULAR AIR,2010-08-28,4653
28928,REGULAR AIR,2010-05-02,4654
28928,REGULAR AIR,2010-04-30,4655
29058,REGULAR AIR,2010-01-05,4656
29058,REGULAR AIR,2010-01-04,4657
29058,REGULAR AIR,2010-01-03,4658
29127,REGULAR AIR,2009-04-02,4659
29191,DELIVERY TRUCK,2012-06-29,4660
29249,REGULAR AIR,2011-06-17,4661
29249,EXPRESS AIR,2011-06-18,4662
29347,REGULAR AIR,2012-08-14,4663
29478,REGULAR AIR,2010-04-12,4664
29991,REGULAR AIR,2012-10-07,4665
30853,REGULAR AIR,2011-07-30,4666
30886,REGULAR AIR,2012-05-17,4667
31042,DELIVERY TRUCK,2012-11-20,4668
31042,REGULAR AIR,2012-11-20,4669
31078,REGULAR AIR,2009-02-11,4670
31493,EXPRESS AIR,2009-10-18,4671
31555,REGULAR AIR,2012-01-04,4672
31555,DELIVERY TRUCK,2012-01-07,4673
31744,REGULAR AIR,2012-09-10,4674
31842,REGULAR AIR,2010-07-17,4675
31910,REGULAR AIR,2009-10-30,4676
32069,REGULAR AIR,2011-11-21,4677
32519,REGULAR AIR,2010-10-13,4678
32647,REGULAR AIR,2011-11-20,4679
32647,DELIVERY TRUCK,2011-11-20,4680
32966,DELIVERY TRUCK,2012-02-02,4681
32966,REGULAR AIR,2012-01-30,4682
33218,REGULAR AIR,2010-01-08,4683
33218,REGULAR AIR,2010-01-07,4684
33285,REGULAR AIR,2012-01-20,4685
33479,REGULAR AIR,2012-09-20,4686
33537,REGULAR AIR,2010-08-15,4687
33537,REGULAR AIR,2010-08-14,4688
33569,REGULAR AIR,2009-09-01,4689
33571,REGULAR AIR,2011-10-14,4690
33637,REGULAR AIR,2012-11-26,4691
33670,REGULAR AIR,2012-04-29,4692
33670,REGULAR AIR,2012-04-28,4693
33794,REGULAR AIR,2011-02-24,4694
33857,REGULAR AIR,2010-04-30,4695
34400,REGULAR AIR,2012-12-28,4696
34400,REGULAR AIR,2012-12-29,4697
34407,REGULAR AIR,2010-07-31,4698
34432,REGULAR AIR,2009-04-08,4699
34497,REGULAR AIR,2009-03-11,4700
34497,REGULAR AIR,2009-03-12,4701
34498,EXPRESS AIR,2009-02-20,4702
34498,REGULAR AIR,2009-02-20,4703
35045,REGULAR AIR,2012-04-04,4704
35265,REGULAR AIR,2010-11-30,4705
35265,DELIVERY TRUCK,2010-11-30,4706
35265,REGULAR AIR,2010-12-01,4707
35461,REGULAR AIR,2009-06-01,4708
35461,REGULAR AIR,2009-06-02,4709
35590,REGULAR AIR,2012-12-03,4710
35687,EXPRESS AIR,2011-11-19,4711
35776,REGULAR AIR,2009-02-06,4712
35782,REGULAR AIR,2011-08-12,4713
35782,DELIVERY TRUCK,2011-08-10,4714
35813,EXPRESS AIR,2009-04-21,4715
36003,REGULAR AIR,2010-11-02,4716
36102,REGULAR AIR,2010-05-21,4717
36295,REGULAR AIR,2010-09-06,4718
36323,REGULAR AIR,2010-10-20,4719
36354,REGULAR AIR,2012-06-07,4720
36512,DELIVERY TRUCK,2012-03-29,4721
36512,REGULAR AIR,2012-03-31,4722
36932,REGULAR AIR,2009-07-12,4723
37025,REGULAR AIR,2009-11-11,4724
37124,REGULAR AIR,2012-04-01,4725
37696,REGULAR AIR,2009-07-11,4726
37696,REGULAR AIR,2009-07-09,4727
37702,REGULAR AIR,2011-06-12,4728
37794,REGULAR AIR,2009-03-26,4729
37794,REGULAR AIR,2009-03-28,4730
37987,REGULAR AIR,2009-07-04,4731
37987,DELIVERY TRUCK,2009-07-04,4732
38340,REGULAR AIR,2009-01-21,4733
38528,REGULAR AIR,2011-12-22,4734
38786,DELIVERY TRUCK,2011-06-20,4735
38852,REGULAR AIR,2009-11-03,4736
39008,DELIVERY TRUCK,2011-04-30,4737
39331,EXPRESS AIR,2011-09-14,4738
39399,REGULAR AIR,2012-12-19,4739
39876,REGULAR AIR,2012-04-15,4740
39876,DELIVERY TRUCK,2012-04-15,4741
40032,DELIVERY TRUCK,2012-12-07,4742
40261,EXPRESS AIR,2009-11-06,4743
40261,REGULAR AIR,2009-11-06,4744
40706,EXPRESS AIR,2012-01-22,4745
40708,REGULAR AIR,2009-10-13,4746
40964,REGULAR AIR,2011-05-26,4747
42243,REGULAR AIR,2012-03-13,4748
42437,DELIVERY TRUCK,2012-03-07,4749
42437,REGULAR AIR,2012-03-06,4750
42887,REGULAR AIR,2012-06-11,4751
42887,REGULAR AIR,2012-06-12,4752
42887,DELIVERY TRUCK,2012-06-12,4753
43137,REGULAR AIR,2011-02-27,4754
43554,REGULAR AIR,2009-11-02,4755
43782,REGULAR AIR,2010-11-15,4756
43904,REGULAR AIR,2010-05-03,4757
43904,REGULAR AIR,2010-05-02,4758
43906,REGULAR AIR,2012-02-09,4759
44064,EXPRESS AIR,2010-03-05,4760
44064,REGULAR AIR,2010-03-06,4761
44224,REGULAR AIR,2010-08-10,4762
44325,REGULAR AIR,2009-02-12,4763
44422,REGULAR AIR,2012-04-15,4764
44609,REGULAR AIR,2011-06-23,4765
44609,EXPRESS AIR,2011-06-22,4766
44935,REGULAR AIR,2010-11-20,4767
45127,REGULAR AIR,2012-12-30,4768
45413,REGULAR AIR,2010-06-09,4769
45413,REGULAR AIR,2010-06-08,4770
45571,REGULAR AIR,2012-09-24,4771
45571,REGULAR AIR,2012-09-25,4772
45575,REGULAR AIR,2012-04-12,4773
45794,REGULAR AIR,2011-09-26,4774
45860,REGULAR AIR,2012-08-12,4775
46021,DELIVERY TRUCK,2009-03-04,4776
46147,REGULAR AIR,2011-01-17,4777
46147,EXPRESS AIR,2011-01-17,4778
46147,DELIVERY TRUCK,2011-01-17,4779
46211,REGULAR AIR,2010-06-18,4780
46241,REGULAR AIR,2009-03-16,4781
46244,DELIVERY TRUCK,2009-07-03,4782
46244,REGULAR AIR,2009-07-04,4783
46305,REGULAR AIR,2011-08-03,4784
46372,REGULAR AIR,2011-02-26,4785
46372,REGULAR AIR,2011-02-27,4786
46656,REGULAR AIR,2009-07-17,4787
46721,REGULAR AIR,2009-09-14,4788
46852,EXPRESS AIR,2012-01-30,4789
46852,REGULAR AIR,2012-01-29,4790
46949,REGULAR AIR,2010-03-08,4791
46951,REGULAR AIR,2011-11-18,4792
47075,DELIVERY TRUCK,2011-10-19,4793
47399,REGULAR AIR,2012-08-01,4794
47493,DELIVERY TRUCK,2009-02-13,4795
47777,REGULAR AIR,2012-11-27,4796
47844,DELIVERY TRUCK,2010-12-14,4797
47941,REGULAR AIR,2009-08-08,4798
48423,REGULAR AIR,2012-10-31,4799
48837,REGULAR AIR,2011-07-20,4800
48993,EXPRESS AIR,2012-05-31,4801
49123,REGULAR AIR,2009-02-26,4802
49220,REGULAR AIR,2011-08-14,4803
49409,REGULAR AIR,2011-08-17,4804
49479,DELIVERY TRUCK,2011-07-29,4805
49600,REGULAR AIR,2011-03-12,4806
49987,REGULAR AIR,2011-01-21,4807
50242,REGULAR AIR,2010-07-21,4808
50275,EXPRESS AIR,2009-12-06,4809
50275,REGULAR AIR,2009-12-06,4810
50403,REGULAR AIR,2012-05-13,4811
50405,REGULAR AIR,2011-07-02,4812
50464,REGULAR AIR,2011-09-30,4813
50465,REGULAR AIR,2011-03-13,4814
50469,REGULAR AIR,2010-06-20,4815
50789,REGULAR AIR,2011-03-14,4816
51044,REGULAR AIR,2012-01-18,4817
51044,DELIVERY TRUCK,2012-01-22,4818
51044,REGULAR AIR,2012-01-25,4819
51302,REGULAR AIR,2011-08-26,4820
51392,REGULAR AIR,2009-11-13,4821
51650,REGULAR AIR,2011-06-03,4822
51650,DELIVERY TRUCK,2011-06-03,4823
51652,EXPRESS AIR,2011-04-11,4824
51652,EXPRESS AIR,2011-04-10,4825
51876,REGULAR AIR,2012-03-07,4826
52070,REGULAR AIR,2009-12-03,4827
52160,EXPRESS AIR,2011-07-06,4828
52160,REGULAR AIR,2011-07-05,4829
52258,REGULAR AIR,2009-02-17,4830
52608,REGULAR AIR,2009-01-25,4831
52640,EXPRESS AIR,2011-01-04,4832
53412,REGULAR AIR,2009-09-16,4833
53568,DELIVERY TRUCK,2010-06-29,4834
53956,REGULAR AIR,2011-08-09,4835
54371,REGULAR AIR,2012-02-15,4836
54371,REGULAR AIR,2012-02-17,4837
54436,EXPRESS AIR,2009-09-19,4838
54436,REGULAR AIR,2009-09-20,4839
54464,REGULAR AIR,2009-09-03,4840
54464,REGULAR AIR,2009-09-02,4841
54468,REGULAR AIR,2009-12-15,4842
54819,REGULAR AIR,2009-10-15,4843
54819,REGULAR AIR,2009-10-12,4844
54819,REGULAR AIR,2009-10-10,4845
54882,REGULAR AIR,2011-02-09,4846
54882,REGULAR AIR,2011-02-08,4847
55042,EXPRESS AIR,2011-12-10,4848
55042,REGULAR AIR,2011-12-09,4849
55046,EXPRESS AIR,2009-04-14,4850
55297,REGULAR AIR,2010-10-21,4851
55360,REGULAR AIR,2009-01-24,4852
55360,DELIVERY TRUCK,2009-01-23,4853
55623,DELIVERY TRUCK,2012-10-06,4854
55650,REGULAR AIR,2011-10-23,4855
55651,REGULAR AIR,2012-03-10,4856
55651,REGULAR AIR,2012-03-08,4857
56322,REGULAR AIR,2011-10-02,4858
56608,REGULAR AIR,2009-11-20,4859
56612,REGULAR AIR,2009-07-22,4860
56835,REGULAR AIR,2010-02-20,4861
57058,EXPRESS AIR,2012-05-09,4862
57058,REGULAR AIR,2012-05-10,4863
57506,REGULAR AIR,2009-02-13,4864
57574,DELIVERY TRUCK,2012-07-24,4865
57602,REGULAR AIR,2012-05-26,4866
57921,REGULAR AIR,2010-08-18,4867
57921,REGULAR AIR,2010-08-20,4868
57958,EXPRESS AIR,2009-03-01,4869
58086,REGULAR AIR,2011-03-11,4870
58182,EXPRESS AIR,2009-02-22,4871
58342,REGULAR AIR,2011-04-01,4872
59174,EXPRESS AIR,2010-01-03,4873
59361,REGULAR AIR,2012-08-31,4874
59365,DELIVERY TRUCK,2009-12-09,4875
59492,REGULAR AIR,2012-11-01,4876
59684,DELIVERY TRUCK,2011-01-15,4877
59684,EXPRESS AIR,2011-01-16,4878
59684,REGULAR AIR,2011-01-17,4879
59684,REGULAR AIR,2010-12-30,4880
229,REGULAR AIR,2010-12-29,4881
512,REGULAR AIR,2011-05-19,4882
512,EXPRESS AIR,2011-05-21,4883
1287,REGULAR AIR,2009-07-06,4884
1895,REGULAR AIR,2009-05-31,4885
2023,REGULAR AIR,2012-05-05,4886
2023,REGULAR AIR,2012-05-07,4887
2593,EXPRESS AIR,2010-09-05,4888
2593,DELIVERY TRUCK,2010-09-04,4889
3461,REGULAR AIR,2010-02-01,4890
3554,REGULAR AIR,2011-06-25,4891
4166,REGULAR AIR,2010-02-27,4892
5059,EXPRESS AIR,2010-11-11,4893
5254,REGULAR AIR,2012-07-27,4894
5575,REGULAR AIR,2011-07-23,4895
5954,DELIVERY TRUCK,2012-12-04,4896
6018,REGULAR AIR,2012-08-20,4897
6018,REGULAR AIR,2012-08-23,4898
6336,EXPRESS AIR,2011-08-30,4899
7559,REGULAR AIR,2010-10-14,4900
7559,REGULAR AIR,2010-10-13,4901
8070,REGULAR AIR,2012-01-29,4902
8259,DELIVERY TRUCK,2009-04-18,4903
8642,REGULAR AIR,2010-01-17,4904
8803,REGULAR AIR,2012-12-21,4905
8803,REGULAR AIR,2012-12-23,4906
9383,REGULAR AIR,2009-03-18,4907
10278,DELIVERY TRUCK,2011-09-19,4908
10949,DELIVERY TRUCK,2009-03-31,4909
11335,REGULAR AIR,2009-10-22,4910
11335,DELIVERY TRUCK,2009-10-23,4911
12355,REGULAR AIR,2011-05-29,4912
13127,DELIVERY TRUCK,2010-08-03,4913
14978,DELIVERY TRUCK,2010-05-28,4914
14978,REGULAR AIR,2010-05-28,4915
15751,REGULAR AIR,2009-08-16,4916
15815,REGULAR AIR,2009-05-03,4917
15815,REGULAR AIR,2009-05-01,4918
16737,REGULAR AIR,2011-06-21,4919
17124,EXPRESS AIR,2009-10-26,4920
17666,REGULAR AIR,2010-09-10,4921
17666,REGULAR AIR,2010-09-08,4922
19075,REGULAR AIR,2009-09-27,4923
21220,DELIVERY TRUCK,2012-12-25,4924
21600,REGULAR AIR,2010-04-11,4925
22117,EXPRESS AIR,2010-08-13,4926
22117,REGULAR AIR,2010-08-15,4927
22211,REGULAR AIR,2011-10-05,4928
22211,DELIVERY TRUCK,2011-10-04,4929
22404,REGULAR AIR,2010-11-23,4930
23362,REGULAR AIR,2010-08-29,4931
23399,EXPRESS AIR,2010-12-29,4932
23781,REGULAR AIR,2011-11-02,4933
23812,DELIVERY TRUCK,2012-07-27,4934
24199,REGULAR AIR,2009-06-17,4935
25155,REGULAR AIR,2010-01-27,4936
25155,EXPRESS AIR,2010-01-25,4937
26084,EXPRESS AIR,2012-10-21,4938
26146,REGULAR AIR,2009-10-18,4939
26146,REGULAR AIR,2009-10-20,4940
26529,DELIVERY TRUCK,2011-02-01,4941
26693,EXPRESS AIR,2010-08-23,4942
26948,REGULAR AIR,2011-11-23,4943
26951,REGULAR AIR,2010-04-09,4944
27141,REGULAR AIR,2010-02-05,4945
27302,REGULAR AIR,2012-09-12,4946
27426,REGULAR AIR,2010-02-25,4947
27426,EXPRESS AIR,2010-03-02,4948
27810,EXPRESS AIR,2010-01-30,4949
28674,REGULAR AIR,2011-08-16,4950
28742,REGULAR AIR,2012-04-29,4951
28742,DELIVERY TRUCK,2012-05-06,4952
28772,REGULAR AIR,2009-02-07,4953
28772,EXPRESS AIR,2009-02-08,4954
29152,REGULAR AIR,2011-07-27,4955
29152,REGULAR AIR,2011-07-23,4956
29639,REGULAR AIR,2011-04-19,4957
30407,REGULAR AIR,2009-04-17,4958
31175,EXPRESS AIR,2009-09-29,4959
32455,REGULAR AIR,2010-09-24,4960
32484,DELIVERY TRUCK,2011-02-05,4961
34402,REGULAR AIR,2010-05-04,4962
34402,EXPRESS AIR,2010-05-05,4963
34723,DELIVERY TRUCK,2012-12-11,4964
34723,DELIVERY TRUCK,2012-12-12,4965
34723,REGULAR AIR,2012-12-11,4966
34757,EXPRESS AIR,2012-05-30,4967
34913,REGULAR AIR,2011-11-24,4968
35136,REGULAR AIR,2009-10-09,4969
35299,REGULAR AIR,2012-08-12,4970
36676,DELIVERY TRUCK,2011-08-27,4971
36676,REGULAR AIR,2011-08-26,4972
36708,REGULAR AIR,2011-09-21,4973
36835,REGULAR AIR,2009-10-22,4974
36835,REGULAR AIR,2009-10-21,4975
37127,REGULAR AIR,2010-10-03,4976
37667,REGULAR AIR,2011-12-03,4977
37825,REGULAR AIR,2009-07-24,4978
37825,REGULAR AIR,2009-07-29,4979
37861,REGULAR AIR,2011-12-30,4980
37926,REGULAR AIR,2009-09-10,4981
38304,REGULAR AIR,2011-03-24,4982
38978,DELIVERY TRUCK,2009-08-05,4983
39267,REGULAR AIR,2010-01-20,4984
39267,REGULAR AIR,2010-01-19,4985
40772,REGULAR AIR,2012-02-14,4986
40928,REGULAR AIR,2009-09-17,4987
41216,REGULAR AIR,2009-07-02,4988
41216,DELIVERY TRUCK,2009-07-03,4989
42310,REGULAR AIR,2009-07-22,4990
42403,REGULAR AIR,2009-06-21,4991
43138,REGULAR AIR,2012-03-18,4992
43138,DELIVERY TRUCK,2012-03-16,4993
43206,EXPRESS AIR,2009-08-24,4994
43207,REGULAR AIR,2010-06-13,4995
43207,REGULAR AIR,2010-06-16,4996
43207,REGULAR AIR,2010-06-11,4997
43650,REGULAR AIR,2009-03-24,4998
43650,REGULAR AIR,2009-03-25,4999
44290,REGULAR AIR,2010-03-23,5000
44613,REGULAR AIR,2010-08-31,5001
44965,REGULAR AIR,2011-10-06,5002
45733,REGULAR AIR,2010-12-07,5003
45893,REGULAR AIR,2011-05-27,5004
46113,EXPRESS AIR,2009-12-03,5005
46311,REGULAR AIR,2011-07-25,5006
46311,REGULAR AIR,2011-07-26,5007
46311,REGULAR AIR,2011-07-27,5008
47398,DELIVERY TRUCK,2011-06-19,5009
47554,DELIVERY TRUCK,2010-03-13,5010
47554,REGULAR AIR,2010-03-20,5011
48135,REGULAR AIR,2009-04-19,5012
49346,REGULAR AIR,2011-05-08,5013
49346,REGULAR AIR,2011-05-06,5014
49735,REGULAR AIR,2009-09-24,5015
50087,REGULAR AIR,2010-05-17,5016
50466,EXPRESS AIR,2012-06-30,5017
50501,REGULAR AIR,2009-05-31,5018
50818,REGULAR AIR,2012-10-08,5019
50852,REGULAR AIR,2011-06-13,5020
52068,REGULAR AIR,2012-01-13,5021
52068,DELIVERY TRUCK,2012-01-13,5022
52068,DELIVERY TRUCK,2012-01-14,5023
52068,DELIVERY TRUCK,2012-01-15,5024
52641,REGULAR AIR,2010-10-10,5025
53378,EXPRESS AIR,2012-07-14,5026
53378,REGULAR AIR,2012-07-14,5027
55136,REGULAR AIR,2010-10-11,5028
55655,REGULAR AIR,2012-09-26,5029
55750,DELIVERY TRUCK,2010-08-29,5030
56064,REGULAR AIR,2009-10-29,5031
56804,REGULAR AIR,2011-03-29,5032
56804,REGULAR AIR,2011-03-28,5033
57157,REGULAR AIR,2012-02-29,5034
58053,REGULAR AIR,2010-01-10,5035
58116,DELIVERY TRUCK,2009-03-29,5036
58181,REGULAR AIR,2012-10-09,5037
58308,DELIVERY TRUCK,2010-05-21,5038
58308,REGULAR AIR,2010-05-22,5039
58308,REGULAR AIR,2010-05-23,5040
58339,REGULAR AIR,2009-06-13,5041
58339,EXPRESS AIR,2009-06-14,5042
58883,REGULAR AIR,2012-08-17,5043
59777,EXPRESS AIR,2010-12-13,5044
548,REGULAR AIR,2009-09-21,5045
548,REGULAR AIR,2009-09-22,5046
