Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin
380,8,509,141,112781,0.01,44,0.04
3800,8,5269,1321,57589,0.06,29,0.68
3800,6,5270,1321,2606,0.05,43,0.36
3801,7,5271,1327,17223,0.02,50,0.04
3801,5,5567,1327,11981,0.02,23,0.55
3802,2,5272,1323,47074,0.04,41,0.58
3803,2,5275,1320,18292,0.06,30,0.06
3804,17,5276,1321,336184,0.08,34,0.37
3804,6,5277,1321,19582,0.07,29,0.37
3805,4,5278,1325,9873175,0.04,33,0.39
3806,4,7463,1794,1602335,0.04,23,0.06
3806,5,7463,1794,280808,0.07,26,0.65
3806,11,7464,1794,17614,0.09,24,0.72
3806,8,5279,1328,14056,0.04,15,0.79
3807,5,5280,1329,118606,0.09,42,0.44
3807,13,5281,1329,5153,0.03,28,0.06
3808,4,5282,1330,3872634,0.02,25,0.57
3809,3,5283,1331,52342,0.06,44,0.04
3809,6,5284,1331,19254,0.08,40,0.36
3809,6,5283,1331,1567,0.06,29,0.04
381,2,510,151,929382,0.08,27,0.57
381,13,510,151,8079,0.0,27,0.56
3810,5,5285,1332,62282,0.0,47,0.48
3811,4,5286,1329,59453675,0.08,40,0.59
3812,16,5287,1333,56932,0.05,42,0.06
3813,3,5288,1334,12003,0.0,41,0.36
3814,9,5289,1335,3558,0.04,7,0.38
3815,12,5290,1336,15328,0.05,31,0.36
3816,15,5292,1337,52075,0.03,24,0.59
3816,3,5291,1337,13995,0.04,36,0.37
3817,6,5294,1329,25743,0.05,40,0.37
3817,8,5293,1329,9214,0.01,11,0.77
3818,15,5295,1334,302164,0.07,44,0.73
3819,13,5296,1332,1789,0.0,4,0.52
382,8,511,138,92503,0.06,18,0.41
3820,4,5297,1336,1560617,0.04,28,0.55
3821,2,5298,1338,33935,0.03,8,0.57
3821,12,5299,1338,3367,0.09,11,0.37
3822,6,5300,1329,84946,0.04,23,0.38
3823,1,5301,1329,30369,0.05,20,0.57
3824,3,5302,1339,11684,0.01,22,0.37
3825,2,5303,1334,120573,0.07,20,0.56
3826,1,5304,1336,279667,0.01,50,0.59
3827,2,5305,1340,35445,0.01,31,0.58
3827,13,5306,1340,23843,0.02,13,0.56
3827,11,5307,1340,16064,0.08,36,0.67
3828,4,5308,1332,772412,0.03,16,0.08
3829,3,5310,1329,56382,0.03,34,0.37
3829,1,5309,1329,50244,0.04,31,0.59
3829,3,5309,1329,3195,0.01,3,0.04
383,5,512,141,56612,0.03,27,0.06
3830,8,5311,1335,76734,0.04,10,0.65
3831,4,5312,1341,5554036,0.09,40,0.57
3832,5,5313,1336,67743,0.01,14,0.55
3833,4,5314,1334,3355154,0.0,19,0.58
3834,8,5316,1342,57233,0.01,14,0.67
3834,3,5315,1342,56485,0.09,10,0.38
3835,15,5317,1343,357184,0.01,11,0.56
3835,9,5318,1343,31044,0.03,33,0.38
3836,1,5319,1344,62696,0.0,39,0.57
3836,2,5320,1344,23631,0.04,18,0.58
3836,5,5319,1344,18027,0.01,34,0.41
3837,13,5321,1344,26363,0.03,22,0.55
3838,8,5322,1340,107858,0.03,35,0.75
3839,6,5323,1331,100343,0.01,47,0.37
384,3,513,142,32761,0.07,8,0.37
3840,8,5324,1337,27792,0.02,34,0.48
3840,13,5325,1337,6521,0.08,26,0.58
3841,4,5326,1332,8475962,0.05,48,0.58
3841,4,5327,1332,3015494,0.08,18,0.56
3842,16,5328,1343,15682,0.03,27,0.56
3843,2,5329,1344,251071,0.01,50,0.57
3844,3,5330,1337,98842,0.09,37,0.37
3845,12,5331,1345,10125,0.05,28,0.37
3846,13,5333,1336,6788,0.08,31,0.57
3846,8,5332,1336,2873,0.0,1,0.78
3847,8,5334,1331,86521,0.07,42,0.65
3848,4,5335,1346,26606105,0.03,46,0.56
3849,6,5336,1335,6552,0.07,10,0.36
385,13,515,152,11501,0.03,40,0.45
385,5,514,152,1784,0.04,16,0.57
3850,6,5337,1340,44199,0.08,23,0.37
3850,13,5338,1340,24519,0.03,34,0.47
3851,4,5339,1332,12710475,0.0,41,0.85
3852,13,5340,1337,139436,0.0,30,0.58
3853,11,5342,1331,109511,0.01,36,0.65
3853,2,5341,1331,37574,0.05,25,0.52
3854,6,5343,1334,12465,0.01,6,0.37
3855,2,5344,1345,383084,0.01,14,0.59
3855,1,5345,1345,26743,0.07,22,0.57
3856,8,5346,1335,13738,0.06,8,0.45
3857,6,5347,1333,29682,0.07,45,0.36
3858,15,5348,1346,180195,0.03,28,0.56
3859,5,5349,1344,17138,0.05,18,0.35
3859,13,5350,1344,11669,0.02,16,0.47
386,6,516,150,18183,0.03,29,0.36
3860,6,5351,1346,2109,0.03,32,0.37
3861,12,5352,1335,1101965,0.01,4,0.39
3861,8,5352,1335,676816,0.03,44,0.74
3862,3,5353,1344,14964,0.05,9,0.36
3863,17,5354,1345,57024,0.01,33,0.38
3864,4,5355,1335,1972884,0.04,19,0.58
3864,13,5355,1335,25854,0.01,27,0.47
3865,12,5356,1347,7574,0.01,28,0.36
3866,4,5359,1348,1176944,0.01,23,0.58
3866,8,5357,1348,123083,0.0,38,0.64
3866,6,5358,1348,16993,0.04,37,0.04
3867,4,5360,1345,909721,0.01,29,0.38
3868,6,5361,1334,20353,0.06,31,0.37
3869,7,5362,1349,6347,0.0,47,0.81
387,4,518,138,1719635,0.07,3,0.58
387,17,517,138,95247,0.03,38,0.38
3870,2,5363,1338,56003,0.04,26,0.52
3871,1,5365,1349,716815,0.05,18,0.58
3871,8,5364,1349,32391,0.09,11,0.75
3871,6,5365,1349,18559,0.01,10,0.38
3872,8,5366,1350,27865,0.05,33,0.74
3873,4,5368,1334,21697525,0.02,26,0.57
3873,8,5367,1334,86673,0.01,43,0.78
3873,6,5367,1334,64242,0.03,6,0.37
3874,4,5369,1331,44882635,0.06,27,0.59
3875,17,5370,1351,4134321,0.09,8,0.39
3875,8,7393,1783,155642,0.0,48,0.74
3875,12,5370,1783,13028,0.08,28,0.36
3876,8,5371,1352,27338,0.06,6,0.66
3876,8,5372,1352,17966,0.01,8,0.43
3877,13,5373,1352,13052021,0.04,2,0.51
3877,1,5373,1352,54064,0.02,38,0.57
3878,5,5374,1339,26935,0.07,35,0.52
3879,6,5376,1353,7404,0.03,10,0.37
3879,8,5375,1353,6894,0.0,8,0.74
388,14,519,138,254395,0.04,5,0.36
3880,8,5377,1335,110428,0.08,29,0.44
3881,11,5378,1329,686519,0.09,20,
3882,12,5379,1333,17481,0.07,49,0.37
3882,3,5380,1333,8951,0.02,20,0.38
3883,6,5382,1338,22123,0.02,33,0.37
3883,12,5381,1338,17599,0.01,48,0.38
3884,4,5384,1331,116314,0.04,2,0.55
3884,5,5383,1331,26229,0.09,15,0.54
3885,3,5385,1341,175429,0.09,1,0.36
3885,3,5385,1341,40249,0.0,32,0.04
3886,15,5386,1329,821337,0.02,27,0.06
3886,1,5388,1329,13888,0.05,12,0.59
3886,7,5387,1329,10901,0.09,32,0.36
3887,4,5389,1341,315792,0.01,13,0.56
3888,12,5390,1338,1111976,0.01,3,0.39
3888,1,5391,1338,119293,0.07,3,0.58
3888,6,5391,1338,10013,0.08,22,0.36
3889,6,5392,1352,19843,0.01,29,0.36
389,5,521,132,43529,0.03,8,0.65
389,10,520,132,31795,0.01,3,0.06
3890,4,5393,1341,7567295,0.07,42,0.58
3890,6,5394,1341,367696,0.09,38,0.37
3891,11,5396,1329,402566,0.05,32,0.63
3891,8,5395,1329,398242,0.04,48,0.45
3892,8,5397,1335,111442,0.09,43,0.04
3893,13,5398,1342,75375,0.01,23,0.59
3894,15,5400,1330,564349,0.05,45,0.74
3894,3,5399,1330,83907,0.06,50,0.36
3895,9,5401,1353,40583,0.06,41,0.37
3896,4,5403,1344,2762857,0.03,27,0.56
3896,5,5402,1344,529448,0.03,47,0.65
3896,13,5403,1344,42315,0.05,25,0.57
3897,4,5404,1329,1130806,0.04,21,0.57
3898,5,5405,1338,46105,0.04,45,0.55
3899,3,5409,1340,69417,0.0,11,0.39
3899,8,5407,1340,20532,0.08,21,0.41
3899,3,5408,1340,8076,0.0,47,0.36
39,4,51,30,618715,0.0,8,0.06
390,8,523,138,161664,0.07,17,0.05
390,3,522,138,93704,0.08,34,0.38
3900,4,5412,1355,11480355,0.08,22,0.55
3900,6,5411,1355,28722,0.06,44,0.37
3900,8,5410,1355,25766,0.05,41,0.71
3900,12,5411,1355,2114,0.09,18,0.38
3901,15,5413,1334,277079,0.02,29,0.61
3902,5,5414,1336,53012,0.01,47,0.79
3902,11,5415,1336,41844,0.05,12,0.65
3903,6,5416,1334,21012021,0.0,3,0.38
3903,14,5417,1334,345799,0.05,1,0.37
3904,3,5418,1338,27025,0.02,14,0.35
3905,7,5420,1341,1071956,0.01,4,0.83
3905,5,5419,1341,115263,0.03,36,0.49
3906,3,5421,1329,171065,0.01,40,0.35
3907,6,5422,1339,8562,0.07,11,0.37
3908,11,5423,1355,544106,0.06,19,0.78
3909,13,5424,1355,7045,0.01,40,0.04
391,11,525,153,11674968,0.05,43,0.66
391,13,524,153,4043,0.04,18,0.59
3910,6,5426,1354,101626,0.06,44,0.39
3910,8,5425,1354,12918,0.04,8,0.37
3911,4,5428,1337,3559613,0.0,19,0.58
3911,6,5427,1337,38265,0.03,40,0.38
3911,6,5428,1337,61,0.08,9,0.36
3912,8,7643,1823,26914,0.01,8,0.75
3912,6,5429,1355,24582,0.08,40,0.36
3913,4,5430,1350,155924,0.09,8,0.58
3914,9,5432,1337,38333,0.03,22,0.38
3914,6,5431,1337,3423,0.02,3,0.37
3915,4,5434,1352,68618545,0.07,43,0.59
3915,1,5433,1352,764797,0.05,47,0.85
3916,4,5436,1337,12811795,0.02,13,0.58
3916,6,5437,1337,71033,0.09,38,0.37
3916,5,5435,1337,4484,0.09,3,0.46
3917,9,5439,1337,150401,0.05,42,0.04
3917,6,5440,1337,16362,0.0,13,0.36
3918,9,5441,1329,88798,0.04,22,0.04
3918,11,5442,1329,7246,0.05,3,0.76
3919,12,5444,1357,15042021,0.02,2,0.38
3919,8,5443,1357,47039,0.08,19,0.75
392,8,526,142,3093,0.05,10,0.64
3920,3,5445,1329,31205,0.04,42,0.36
3921,1,5447,1350,60691,0.09,29,0.83
3921,2,5446,1350,54504,0.05,7,0.41
3922,1,5449,1334,37703,0.06,6,0.73
3922,7,5448,1334,9194,0.01,23,0.53
3923,3,5450,1328,7685,0.01,18,0.35
3923,2,5450,1328,6722,0.05,4,0.06
3924,1,5451,1329,11279,0.06,3,0.78
3925,15,5452,1342,635668,0.03,50,
3925,13,5453,1342,19315,0.09,47,0.56
3926,1,5455,1340,160969,0.04,4,0.58
3926,12,5454,1340,17082,0.0,41,0.38
3927,13,5456,1358,8209,0.02,36,0.38
3928,6,5457,1340,29985,0.03,44,0.37
3929,7,5458,1353,6353,0.01,36,0.05
393,6,527,147,44452,0.02,44,0.39
3930,6,5459,1335,4805,0.01,6,0.37
3931,4,5460,1328,33737095,0.01,34,0.57
3932,17,5461,1331,1234307,0.02,25,0.37
3933,5,5462,1342,81221,0.06,41,0.47
3934,6,5464,1337,4711,0.0,18,0.38
3934,3,5463,1337,1561,0.03,7,0.38
3935,17,5465,1333,345185,0.05,39,0.36
3936,1,5466,1342,59704,0.05,35,0.81
3936,12,5466,1342,5459,0.0,11,0.39
3937,17,5471,1334,1221543,0.07,33,0.36
3937,9,5470,1334,28501,0.01,35,0.36
3938,8,5473,1337,50684,0.02,16,0.64
3938,3,5472,1337,13867,0.08,12,0.04
3939,3,5474,1357,67965,0.0,43,0.39
394,5,528,148,74221,0.03,50,0.46
3940,9,5475,1359,41262,0.08,43,0.37
3941,8,5476,1360,383014,0.01,14,0.48
3941,5,5477,1360,155986,0.06,40,0.53
3942,4,5479,1360,3931318,0.06,42,0.56
3942,6,5478,1360,7487,0.02,10,0.37
3943,1,5480,1361,21576,0.09,21,0.59
3944,1,5482,1363,29491,0.03,23,0.57
3945,12,5483,1364,13165,0.01,24,0.36
3946,3,5484,1359,75039,0.04,23,0.37
3946,12,5485,1359,1846,0.06,4,0.36
3947,1,5486,1365,8384,0.02,47,0.59
3948,6,5487,1366,4804,0.09,7,0.37
3949,6,5488,1367,13038,0.08,18,0.04
395,4,531,153,26406865,0.03,46,0.55
395,3,2626,704,12825,0.07,30,0.38
395,6,530,153,12056,0.07,19,0.04
3950,8,5489,1368,33368,0.01,19,0.42
3951,4,5490,1368,1532482,0.01,15,0.57
3952,6,5491,1364,28357,0.02,7,0.38
3953,4,5494,1364,617185,0.03,2,0.55
3953,15,5492,1364,367408,0.01,23,0.74
3953,1,5493,1364,141389,0.01,46,0.58
3954,4,5496,1369,48515025,0.01,44,0.58
3954,1,5495,1369,155661,0.06,17,0.83
3954,1,5495,1369,64514,0.01,49,0.57
3955,3,5497,1360,86264,0.08,20,0.39
3956,6,5498,1361,212364,0.03,43,0.37
3957,5,5499,1365,296866,0.07,46,0.46
3958,13,5500,1367,17723,0.07,23,0.45
3958,3,5500,1367,6396,0.05,33,0.37
3959,13,5502,1365,11768,0.09,43,0.56
3959,6,5501,1365,1474,0.06,3,0.36
396,14,532,139,866234,0.0,15,0.35
3960,6,5503,1361,20289,0.07,32,0.37
3961,2,5505,1365,45239,0.08,26,0.05
3961,8,5506,1365,11713,0.0,5,0.06
3962,3,5507,1368,6531,0.0,2,0.39
3963,5,5508,1370,737,0.06,9,0.42
3964,6,5509,1360,7124,0.03,10,0.36
3965,10,5510,1369,161666,0.0,15,0.06
3965,5,5511,1369,9621,0.06,6,0.48
3966,12,5512,1365,23715,0.0,46,0.36
3966,6,5513,1365,17922,0.01,22,0.37
3966,6,5514,1365,7186,0.01,10,0.37
3967,11,5515,1361,6589304,0.02,30,0.65
3968,13,5516,1366,1365,0.05,38,0.54
3969,4,5517,1369,250376,0.01,6,0.56
397,2,533,138,168997,0.06,24,0.41
3970,2,5518,1361,529619,0.01,15,0.57
3971,9,5520,1366,72317,0.09,46,0.35
3971,6,5519,1366,23097,0.08,37,0.37
3972,2,5521,1360,32428,0.07,23,0.58
3973,3,5522,1367,54601,0.01,32,0.36
3974,3,5523,1361,178604,0.01,1,0.36
3975,5,5525,1369,383237,0.01,36,0.65
3975,3,5524,1369,2477,0.01,4,0.36
3976,3,5526,1369,10034,0.0,25,0.37
3976,7,5526,1369,7568,0.08,45,0.52
3977,13,5527,1361,16314,0.07,7,0.57
3978,15,5530,1370,146533,0.01,12,0.69
3978,6,5529,1370,65558,0.01,18,0.38
3978,2,5528,1370,4266,0.09,7,0.06
3979,11,5532,1360,1331224,0.04,14,0.63
3979,13,5531,1360,18718,0.09,31,0.51
3979,13,5532,1360,10421,0.04,36,0.56
398,3,534,150,11203,0.05,20,0.36
3980,1,5534,1360,75089,0.07,37,0.84
3980,12,5533,1360,508,0.09,14,0.38
3981,13,5535,1360,6773,0.01,17,0.56
3982,4,5537,1327,6427258,0.08,38,0.59
3982,2,5536,1327,85423,0.01,41,0.58
3982,7,5537,1327,4791,0.09,26,0.82
3983,15,5538,1367,551023,0.01,11,0.06
3983,16,5539,1367,17706,0.01,21,0.55
3984,15,5540,1360,129084,0.03,35,0.55
3985,6,5541,1367,47716,0.02,31,0.39
3986,2,5542,1360,66324,0.01,30,0.58
3986,3,5543,1360,23808,0.07,35,0.35
3986,12,5544,1360,1743,0.08,14,0.38
3987,1,5545,1365,99136,0.01,19,0.59
3988,15,5546,1327,80311,0.08,33,0.06
3989,6,5548,1371,22062021,0.04,3,0.36
3989,4,5549,1371,9187395,0.06,9,0.58
3989,14,5547,1371,1703492,0.09,30,0.37
399,3,535,138,252849,0.07,6,0.35
399,5,536,138,114611,0.09,42,0.42
3990,14,5550,1368,260044,0.03,5,0.36
3991,4,5551,1361,12478595,0.01,11,0.57
3992,4,5552,1327,37603065,0.05,22,0.06
3993,8,5553,1370,31894,0.01,45,0.69
3994,4,5554,1372,10936355,0.05,15,0.55
3995,5,5555,1365,32558,0.06,18,0.43
3995,5,5556,1365,4588,0.0,9,0.44
3996,3,5557,1373,26706,0.02,10,0.39
3996,6,5558,1373,8298,0.09,22,0.37
3997,17,5559,1365,161029,0.04,11,0.38
3997,13,5562,1365,160522,0.05,46,0.59
3997,6,5560,1365,61751,0.01,30,0.37
3997,6,5561,1365,27883,0.03,23,0.38
3998,8,5563,1367,35701,0.01,41,0.52
3999,1,5564,1360,63205,0.09,20,0.81
4,2,5,4,39427,0.08,19,0.05
4,5,5,4,14669,0.05,21,0.37
40,3,52,31,38433,0.01,7,0.38
40,2,53,31,23903,0.01,3,0.55
400,13,537,137,1025,0.01,16,0.48
4000,13,5566,1374,17062021,0.03,5,0.57
4000,8,5565,1374,60086,0.09,12,0.62
4001,1,5569,1367,226901,0.02,42,0.59
4001,6,5569,1367,12052,0.06,15,0.35
4001,3,5568,1367,2763,0.02,49,0.37
4002,11,5571,1371,392327,0.03,25,0.55
4002,17,5570,1371,289331,0.01,31,0.38
4003,4,5572,1366,23325955,0.07,24,0.58
4004,6,5574,1375,57511,0.02,29,0.37
4004,17,5573,1375,46189,0.05,3,0.38
4004,1,5575,1375,23646,0.05,23,0.06
4005,5,5576,1376,19756,0.02,39,0.54
4006,5,5577,1377,18602,0.01,17,0.57
4006,13,5577,1377,14244,0.06,5,0.55
4007,3,5578,1377,96778,0.04,38,0.39
4008,15,5579,1378,304133,0.02,23,0.78
4009,6,5580,1375,31421,0.0,49,0.36
401,2,538,147,778336,0.07,36,0.42
401,11,540,147,128034,0.0,36,0.65
401,13,539,147,6176,0.0,21,0.54
4010,8,5581,1379,134763,0.07,48,0.04
4011,5,5582,1380,12022,0.07,8,0.49
4012,12,5583,1381,6609,0.09,23,0.36
4013,4,5585,1381,1753958,0.06,31,0.55
4013,11,5584,1381,159737,0.02,10,0.71
4014,11,5587,1382,4965384,0.0,48,0.63
4014,4,5588,1382,3584195,0.09,8,0.83
4014,5,5586,1382,323268,0.03,31,0.65
4014,5,5586,1382,4974,0.05,33,0.39
4015,4,5589,1381,4617336,0.09,46,0.58
4015,6,5589,1381,23699,0.06,35,0.37
4016,7,5590,1383,8971,0.04,35,0.39
4017,4,5591,1384,17038505,0.0,28,0.58
4017,4,5591,1384,3031865,0.02,17,0.37
4018,8,5592,1385,18737,0.09,6,0.75
4019,9,5593,1385,35609,0.05,23,0.38
402,5,541,146,7661,0.09,12,0.43
4020,11,5595,1386,681523,0.0,44,0.75
4020,8,5594,1386,16258,0.0,31,0.66
4021,3,5596,1387,49615,0.03,23,0.35
4022,15,5597,1376,56653,0.06,9,0.07
4023,5,5598,1388,48643,0.0,15,0.44
4023,6,5599,1388,14495,0.08,7,0.38
4024,6,5600,1383,13171,0.01,20,0.37
4025,4,5602,1376,407116,0.08,7,0.59
4025,5,5602,1376,121172,0.04,12,0.35
4025,3,5601,1376,27106,0.0,45,0.39
4025,6,5602,1376,7526,0.01,9,0.36
4025,5,5602,1376,5884,0.05,6,0.04
4026,1,5605,1389,59292,0.02,34,0.59
4026,7,5604,1389,8401,0.08,50,0.52
4026,12,5603,1389,6906,0.0,21,0.37
4027,6,5606,1383,1061,0.09,15,0.37
4028,6,5608,1380,33429,0.01,49,0.37
4028,6,5607,1380,149,0.06,28,0.36
4029,13,5609,1390,45409,0.01,17,0.55
403,8,542,154,148344,0.04,38,0.54
403,5,543,154,14568,0.04,39,0.44
4030,13,5611,1387,183684,0.09,49,0.59
4030,13,5610,1387,12401,0.08,39,0.56
4031,6,5612,1391,27201,0.01,40,0.37
4031,16,5613,1391,1715,0.02,16,0.59
4032,6,5614,1383,19561,0.0,23,0.36
4033,9,5615,1375,19745,0.06,34,0.38
4033,13,5615,1375,8298,0.08,36,0.41
4034,1,5618,1376,253631,0.01,30,0.81
4034,10,5616,1376,250779,0.08,44,0.61
4034,8,5617,1376,105268,0.02,30,0.75
4035,12,5619,1384,1012,0.01,37,0.36
4036,4,5620,1383,1950036,0.03,34,0.56
4037,10,5623,1383,715716,0.09,28,0.59
4037,5,5621,1383,26538,0.04,43,0.06
4037,13,5622,1383,3341,0.09,5,0.48
4038,6,5624,1380,28606,0.01,44,0.37
4038,13,5625,1380,2481,0.04,41,0.06
4039,9,5626,1385,11242,0.09,20,0.36
404,1,544,144,50048,0.08,45,0.59
4040,15,5628,1392,534921,0.01,38,0.76
4040,17,5629,1392,485937,0.07,39,0.38
4040,2,5627,1392,10547,0.07,43,0.05
4041,13,5630,1387,11663,0.03,39,0.58
4042,15,5631,1390,193297,0.08,32,0.07
4042,5,5632,1390,47649,0.01,46,0.57
4043,17,5633,1384,699165,0.08,19,0.56
4044,5,5634,1378,83214,0.04,37,0.44
4045,5,5637,1383,227137,0.09,48,0.57
4045,8,5636,1383,17472,0.06,9,0.68
4045,3,5635,1383,5597,0.09,4,0.38
4046,13,5638,1393,2476,0.09,9,0.56
4047,5,5639,1387,3092,0.02,3,0.37
4047,7,5640,1387,1428,0.01,24,0.54
4048,3,5641,1379,24181,0.02,46,0.38
4049,3,5642,1394,42567,0.03,14,0.38
4049,17,5643,1394,17344,0.02,9,0.04
405,4,545,139,82212935,0.06,50,0.06
405,3,546,139,115826,0.06,7,0.39
4050,4,5644,1385,3644596,0.06,44,0.56
4051,4,5647,1391,14265125,0.04,19,0.85
4051,10,5645,1391,95396,0.02,45,0.75
4051,6,5646,1391,10986,0.02,24,0.04
4052,6,5648,1376,10348,0.03,32,0.04
4053,9,5649,1387,66251,0.09,46,0.38
4053,13,5650,1387,6118,0.0,21,0.56
4054,4,5651,1391,15612205,0.09,36,0.83
4055,3,5652,1392,776702,0.03,6,0.35
4055,17,5653,1392,189393,0.07,1,0.55
4056,11,5655,1382,442856,0.03,18,0.76
4056,5,5654,1382,53621,0.09,25,0.44
4057,5,5657,1391,190129,0.08,41,0.44
4057,9,5656,1391,30568,0.01,19,0.04
4058,4,5658,1393,6429145,0.01,11,0.06
4059,14,5659,1378,1498174,0.02,49,0.05
4059,9,5660,1378,55872,0.05,36,0.39
4059,5,5661,1378,40139,0.03,49,0.43
406,6,547,145,66735,0.04,34,0.37
406,6,547,145,29852,0.0,9,0.04
4060,9,5662,1375,98501,0.04,11,0.04
4060,5,5663,1375,35071,0.02,36,0.48
4060,13,5662,1375,7523,0.09,2,0.59
4061,12,5664,1386,22045,0.01,36,0.39
4062,5,5665,1385,250441,0.01,30,0.74
4063,3,5666,1378,7145,0.03,20,0.04
4064,8,5667,1375,178502,0.04,32,0.74
4065,2,5668,1376,269084,0.01,14,0.58
4065,9,5669,1376,73355,0.07,8,0.04
4065,5,5670,1376,3871,0.01,3,0.45
4065,13,5669,1376,626,0.02,14,0.56
4066,4,5672,1385,4390029,0.0,25,0.56
4066,8,5671,1385,96345,0.05,22,0.64
4067,13,5673,1381,12306,0.07,44,0.45
4068,8,5674,1388,169228,0.01,46,0.07
4069,13,5675,1380,110128,0.05,39,0.55
407,4,548,138,3206965,0.08,31,0.58
4070,2,5676,1379,176545,0.09,15,0.06
4071,4,5677,1395,22456915,0.05,42,0.55
4072,6,5678,1393,3258,0.03,45,0.39
4073,1,5679,1380,284883,0.07,45,0.08
4074,1,5680,1395,83548,0.06,20,0.55
4075,15,5681,1392,320116,0.06,24,0.57
4076,3,5682,1384,148449,0.09,23,0.04
4076,1,5683,1384,74049,0.01,18,
4077,5,5684,1380,56992,0.03,46,0.55
4077,6,5684,1380,18365,0.02,28,0.37
4078,6,5685,1388,24192,0.01,26,0.36
4079,1,5686,1386,5259,0.05,4,0.57
408,15,549,150,665439,0.01,30,
408,14,550,150,442969,0.03,21,0.46
4080,7,5687,1388,1101962,0.07,3,0.04
4080,16,5688,1388,6664,0.0,39,0.56
4080,1,5689,1388,3513,0.06,10,0.57
4081,8,5690,1376,57574,0.06,27,0.43
4082,4,5691,1381,586619,0.06,20,0.55
4083,13,5692,1393,55752,0.03,47,0.58
4084,8,5694,1375,182213,0.0,35,0.41
4084,3,5693,1375,20174,0.08,15,0.38
4085,3,5696,1379,139887,0.07,46,0.35
4086,15,5697,1379,147914,0.06,11,0.78
4087,12,5698,1384,17322,0.04,35,0.36
4088,3,5699,1378,22106,0.02,45,0.37
4089,6,5700,1375,20183,0.02,6,0.04
409,5,552,151,68466,0.07,34,0.49
409,9,551,151,23935,0.05,42,0.38
4090,6,5702,1397,24213,0.09,36,0.37
4090,8,5701,1397,2835,0.01,18,0.48
4091,8,5703,1397,34424,0.09,43,0.52
4092,9,5704,1386,24892,0.01,42,0.35
4093,2,5705,1387,129037,0.05,10,0.46
4093,3,5705,1387,2318,0.05,2,0.38
4094,6,5706,1385,97944,0.01,46,0.38
4095,2,5707,1396,57536,0.01,29,0.57
4096,1,5708,1388,792269,0.01,21,0.58
4097,1,5709,1389,15551,0.07,1,0.56
4098,6,5710,1398,31706,0.05,32,0.39
4099,5,5711,1397,17032021,0.04,2,0.37
41,4,54,32,17333625,0.07,25,0.85
41,5,54,32,392242,0.08,44,0.67
410,17,553,132,253135,0.09,28,0.38
4100,3,5712,1390,12814,0.01,32,0.37
4100,6,5713,1390,6746,0.08,9,0.37
4101,5,5714,1381,52425,0.06,23,0.41
4102,1,5715,1386,1475308,0.01,38,0.65
4103,8,5716,1375,432627,0.09,44,0.04
4104,3,5717,1396,25493,0.01,37,0.37
4105,8,5718,1382,47212,0.03,11,0.42
4106,14,5720,1397,118294,0.07,20,0.37
4106,8,5719,1397,19299,0.07,6,0.74
4107,13,5722,1396,45588,0.03,11,0.59
4108,8,5723,1390,593034,0.07,41,0.74
4109,6,5724,1381,1101959,0.01,1,0.04
411,15,1787,481,326856,0.03,33,0.57
411,7,554,155,2245,0.03,15,0.37
4110,5,5725,1399,92239,0.03,22,0.76
4110,6,5726,1399,7919,0.0,11,0.39
4111,4,5727,1400,469438,0.07,3,0.06
4112,8,5728,1401,26902,0.01,13,0.78
4113,8,5729,1402,29318,0.08,31,0.41
4114,3,5730,1403,18341,0.07,43,0.38
4115,2,5731,1403,375261,0.01,12,0.57
4115,2,5732,1403,54836,0.01,9,0.56
4116,6,5733,1404,54211,0.08,25,0.39
4116,12,5733,1404,4446,0.06,16,0.38
4117,5,5735,1405,82609,0.03,34,0.51
4117,2,5734,1405,34378,0.09,1,0.57
4118,1,5737,1406,71218,0.06,46,0.59
4118,6,5736,1406,19741,0.06,29,0.37
4119,8,5738,1407,62791,0.03,41,0.42
4119,13,5739,1407,4689,0.09,28,0.56
412,2,555,134,776513,0.06,44,0.57
4120,2,5740,1404,193517,0.09,33,0.59
4120,8,5741,1404,81268,0.05,27,0.05
4121,13,5742,1408,27111,0.08,41,0.48
4122,12,5743,1408,1062013,0.08,2,0.38
4123,8,5744,1409,103297,0.07,39,0.04
4123,1,5745,1409,32483,0.05,13,0.61
4124,13,5746,1408,4857,0.04,16,0.58
4125,5,5747,1410,5428,0.01,6,0.06
4126,11,5748,1409,600521,0.08,21,0.76
4127,3,5749,1405,328374,0.01,49,0.04
4128,3,5750,1401,26232,0.07,19,0.38
4129,4,5751,1401,170799,0.0,29,0.59
413,14,556,145,424276,0.07,21,0.46
413,2,556,145,243532,0.09,44,0.57
4130,4,5752,1411,7062616,0.02,42,0.56
4130,5,5752,1411,56039,0.05,37,0.46
4131,8,5753,1411,5194,0.03,4,0.41
4132,5,5754,1407,36687,0.01,40,0.41
4133,1,5755,1410,29211,0.04,18,0.58
4134,1,5756,1412,789089,0.01,47,0.85
4135,10,5757,1413,277384,0.0,44,0.61
4136,11,5759,1404,184852,0.05,8,0.77
4136,6,5758,1404,28994,0.07,44,0.37
4137,3,5762,1411,13606,0.04,20,0.38
4137,13,5761,1411,5864,0.08,27,0.38
4138,6,5763,1401,13521,0.04,14,0.38
4139,10,5764,1401,500769,0.07,45,0.65
4139,1,5765,1401,137962,0.01,45,0.75
414,5,557,140,14042021,0.01,1,0.55
